Date,Close,High,Low,Open,Volume,Laba_Bersih
2017-06-07,2869.94677734375,2878.0084255947154,2837.7001843398875,2845.761832590853,74324000,101150200.0
2017-06-08,2890.100341796875,2910.254458545807,2878.007871747516,2878.007871747516,92743000,101150200.0
2017-06-09,2853.82421875,2918.317421433616,2825.608442575918,2918.317421433616,101066500,101150200.0
2017-06-12,2861.885009765625,2886.0699535101235,2837.700066021127,2853.8233618507925,38489500,101150200.0
2017-06-13,2882.038818359375,2894.131288925918,2857.8538772262896,2861.88470074847,49797000,101150200.0
2017-06-14,2898.162109375,2898.162109375,2853.823050678025,2853.823050678025,79121500,101150200.0
2017-06-15,2910.25537109375,2918.3170203211566,2882.0395987978272,2902.193721866344,116159000,101150200.0
2017-06-16,2869.94677734375,2926.378315100509,2869.94677734375,2926.378315100509,607322000,101150200.0
2017-06-19,2890.100341796875,2910.254458545807,2882.038695097302,2902.1928118462342,56511500,101150200.0
2017-06-20,2918.316650390625,2930.409122698873,2890.1008816713784,2890.1008816713784,87824500,101150200.0
2017-06-21,2934.43994140625,2938.4707655015886,2910.2549968342205,2918.3166450248973,68809000,101150200.0
2017-06-22,2926.378662109375,2954.59443433357,2898.16288988518,2942.5019605232005,82107500,101150200.0
2017-06-23,2926.378662109375,2926.378662109375,2926.378662109375,2926.378662109375,0,101150200.0
2017-06-26,2926.378662109375,2926.378662109375,2926.378662109375,2926.378662109375,0,101150200.0
2017-06-27,2926.378662109375,2926.378662109375,2926.378662109375,2926.378662109375,0,101150200.0
2017-06-28,2926.378662109375,2926.378662109375,2926.378662109375,2926.378662109375,0,101150200.0
2017-06-29,2926.378662109375,2926.378662109375,2926.378662109375,2926.378662109375,0,101150200.0
2017-06-30,2926.378662109375,2926.378662109375,2926.378662109375,2926.378662109375,0,101150200.0
2017-07-03,2982.809814453125,2982.809814453125,2914.2858052021747,2966.686518158784,213038500,101150200.0
2017-07-04,2990.871337890625,3019.087105229216,2970.71721836306,2982.809690079599,64599000,101150200.0
2017-07-05,2958.624267578125,3011.024969864932,2950.5626210724627,2990.8708536007757,56981000,101150200.0
2017-07-06,2938.470703125,2958.624823173868,2918.316583076132,2934.439879115226,89306500,101150200.0
2017-07-07,2982.809814453125,2990.871462600296,2954.594045938028,2958.624870011613,82260000,101150200.0
2017-07-10,2950.56298828125,3006.9945208440063,2942.501340772285,2982.8095783171107,40506000,101150200.0
2017-07-11,2954.59423828125,2974.748359961204,2942.5017652732777,2954.59423828125,61603500,101150200.0
2017-07-12,2970.717041015625,2978.7786883453828,2918.316333372202,2934.4396280317164,89196500,101150200.0
2017-07-13,2982.809814453125,2986.8406385267103,2946.532397790857,2982.809814453125,64456000,101150200.0
2017-07-14,2966.686279296875,2990.871221791143,2950.5629843006964,2990.871221791143,41700000,101150200.0
2017-07-17,2950.56298828125,2966.686283299181,2942.501340772285,2942.501340772285,61702000,101150200.0
2017-07-18,2958.624267578125,2958.624267578125,2930.4085048083066,2934.439328061138,39056500,101150200.0
2017-07-19,2978.77880859375,2978.77880859375,2950.563041800576,2958.624689455768,45057500,101150200.0
2017-07-20,2974.748046875,2982.809694698509,2958.624751227981,2978.7788707867544,59790000,101150200.0
2017-07-21,2938.470703125,2978.7789432227364,2938.470703125,2974.748119212963,25438500,101150200.0
2017-07-24,2994.902099609375,3002.963747253007,2934.439742282133,2958.62468521303,91781000,101150200.0
2017-07-25,2994.902099609375,3011.025394896639,2966.686332856662,3006.9945710748234,64479500,101150200.0
2017-07-26,3027.149169921875,3047.30329222495,2990.87174977634,3006.9950476188,118081000,101150200.0
2017-07-27,3031.1796875,3039.2413356050533,3015.056391289894,3027.1488634474736,63409500,101150200.0
2017-07-28,3031.1796875,3063.426279920213,3015.056391289894,3063.426279920213,84735000,101150200.0
2017-07-31,3015.056640625,3035.2107625543117,2994.9025186956883,2998.933343081551,65311000,101150200.0
2017-08-01,3051.333984375,3059.3956329466646,3019.087390088342,3043.2723358033354,88810000,143839800.0
2017-08-02,3051.333984375,3059.3956329466646,3035.210687231671,3051.333984375,62681500,143839800.0
2017-08-03,3023.117919921875,3071.487806640625,2990.871328776041,3071.487806640625,43917500,143839800.0
2017-08-04,2994.902099609375,3023.117866362088,2990.8712757875587,3023.117866362088,70007000,143839800.0
2017-08-07,3002.963623046875,3023.117741322357,2994.9019757366823,3023.117741322357,57609000,143839800.0
2017-08-08,3063.42626953125,3071.487917608964,3015.056381064967,3015.056381064967,58013000,143839800.0
2017-08-09,3059.395263671875,3067.456911270483,3023.117849478137,3067.456911270483,62335500,143839800.0
2017-08-10,3035.210693359375,3071.4881120051045,3019.087396183495,3071.4881120051045,38466500,143839800.0
2017-08-11,3011.025146484375,3035.2100874199923,2994.901852527297,3019.086793462914,68837000,143839800.0
2017-08-14,3023.117919921875,3035.2103916015626,3006.9946243489585,3011.0254482421874,32254000,143839800.0
2017-08-15,3011.025146484375,3031.1792639307228,2982.809382059488,3015.055969973645,42814000,143839800.0
2017-08-16,3047.302734375,3051.333558097718,3006.9944971478176,3019.086968315972,54188500,143839800.0
2017-08-17,3047.302734375,3047.302734375,3047.302734375,3047.302734375,0,143839800.0
2017-08-18,3015.056640625,3047.303235711898,3002.964167467413,3023.118289396725,54443500,143839800.0
2017-08-21,3031.1796875,3035.210511552527,3015.056391289894,3031.1796875,20734000,143839800.0
2017-08-22,3031.1796875,3043.27215965758,3031.1796875,3031.1796875,35817000,143839800.0
2017-08-23,3087.611572265625,3087.611572265625,3039.241678183135,3047.303327196883,48576500,143839800.0
2017-08-24,3055.364501953125,3087.611093002762,3043.272030309511,3087.611093002762,57641000,143839800.0
2017-08-25,3079.549560546875,3095.6728566753927,3059.395440386228,3079.549560546875,43855500,143839800.0
2017-08-28,3075.518798828125,3079.549622941924,3043.2722059177386,3047.3030300315368,28840500,143839800.0
2017-08-29,3075.518798828125,3075.518798828125,3047.3030300315368,3071.487974714327,32155000,143839800.0
2017-08-30,3079.549560546875,3095.6728566753927,3051.333792321969,3095.6728566753927,42254000,143839800.0
2017-08-31,3055.364501953125,3095.6727407651715,3055.364501953125,3055.364501953125,65610500,143839800.0
2017-09-01,3055.364501953125,3055.364501953125,3055.364501953125,3055.364501953125,0,161587090.0
2017-09-04,3043.271728515625,3063.425845923013,3015.055964145281,3059.395022441536,37213500,161587090.0
2017-09-05,3063.42626953125,3063.42626953125,3011.02555702611,3063.42626953125,73701500,161587090.0
2017-09-06,3047.302734375,3067.4568529885914,3031.179439484127,3063.426029265873,59771000,161587090.0
2017-09-07,3055.364501953125,3079.5494452403527,3023.117910903488,3079.5494452403527,44964000,161587090.0
2017-09-08,3039.240478515625,3067.456238926248,3015.055541020806,3019.086363936609,51583000,161587090.0
2017-09-11,3047.302734375,3067.4568529885914,3047.302734375,3059.395205543155,36496500,161587090.0
2017-09-12,3067.457763671875,3079.5502384301085,3051.33446399423,3055.365288913641,52225000,161587090.0
2017-09-13,3071.48779296875,3083.580264594611,3039.241201966453,3039.241201966453,29835000,161587090.0
2017-09-14,3079.549560546875,3087.611208611134,3071.487912482616,3083.580384579004,37754000,161587090.0
2017-09-15,3043.271728515625,3067.45666940449,3035.2100815526696,3063.425845923013,163473500,161587090.0
2017-09-18,3059.395263671875,3063.426087471179,3035.210320876049,3063.426087471179,30903500,161587090.0
2017-09-19,3075.518798828125,3091.6420952833187,3035.2105576901417,3039.2413818039404,59579500,161587090.0
2017-09-20,3071.48779296875,3079.549440719324,3059.395321342889,3079.549440719324,76382000,161587090.0
2017-09-21,3071.48779296875,3071.48779296875,3071.48779296875,3071.48779296875,0,161587090.0
2017-09-22,3204.505126953125,3220.628423189367,3067.4571089450665,3079.549581122248,125871000,161587090.0
2017-09-25,3172.25830078125,3192.4124195918043,3164.196653257028,3184.3507720675825,97549500,161587090.0
2017-09-26,3168.227783203125,3188.3819039614145,3160.166134899809,3172.2586073547827,99934500,161587090.0
2017-09-27,3184.350830078125,3192.412477749209,3168.2275347359573,3192.412477749209,122173500,161587090.0
2017-09-28,3196.443603515625,3200.474427731912,3168.2278340016155,3196.443603515625,101703500,161587090.0
2017-09-29,3273.02880859375,3285.121279561461,3196.443159131581,3220.6281010670027,188602500,161587090.0
2017-10-02,3277.059814453125,3321.3988771333024,3260.9365189330606,3313.3372293732705,52865500,161587090.0
2017-10-03,3281.09033203125,3305.275273053593,3256.9053910089065,3277.059508527526,48209500,161587090.0
2017-10-04,3277.059814453125,3313.3372293732705,3268.998166693093,3313.3372293732705,101610500,161587090.0
2017-10-05,3268.998046875,3277.05969433955,3236.7514570168,3277.05969433955,120569000,161587090.0
2017-10-06,3297.2138671875,3309.3063385830533,3240.782334008252,3264.9672767993584,100290500,161587090.0
2017-10-09,3281.09033203125,3289.151979038698,3264.9670380163543,3273.028685023802,65156500,161587090.0
2017-10-10,3285.121826171875,3289.1526504984663,3256.906055885736,3256.906055885736,55606000,161587090.0
2017-10-11,3285.121826171875,3293.183474825057,3256.906055885736,3256.906055885736,67298000,161587090.0
2017-10-12,3353.645751953125,3357.676576174222,3285.1217401944677,3285.1217401944677,103676500,161587090.0
2017-10-13,3333.4912109375,3377.8302717843108,3313.337092370768,3353.6453295042324,55690000,161587090.0
2017-10-16,3341.552978515625,3393.953688673289,3333.4913307990614,3353.6454500904706,54328000,161587090.0
2017-10-17,3305.275634765625,3345.5838742139863,3232.7208037585747,3345.5838742139863,115934500,161587090.0
2017-10-18,3256.90576171875,3337.522240969214,3236.751641906134,3337.522240969214,124576000,161587090.0
2017-10-19,3277.059814453125,3281.090638333141,3248.844047293012,3256.9056950530444,68639000,161587090.0
2017-10-20,3281.09033203125,3377.8300961206232,3281.09033203125,3305.275273053593,60758000,161587090.0
2017-10-23,3385.89208984375,3446.35444859096,3329.460555013021,3329.460555013021,62843500,161587090.0
2017-10-24,3321.3994140625,3426.20085188486,3321.3994140625,3385.892606568568,65380000,161587090.0
2017-10-25,3393.953857421875,3393.953857421875,3289.152431895784,3321.39902436535,69421500,161587090.0
2017-10-26,3349.6142578125,3385.891668546932,3321.3984939079423,3353.645081227437,41336000,161587090.0
2017-10-27,3273.02880859375,3345.5836344000154,3256.9055139701354,3345.5836344000154,101701000,161587090.0
2017-10-30,3293.182861328125,3301.244508479479,3273.02874344974,3277.059567025417,55210500,161587090.0
2017-10-31,3369.76904296875,3373.7998671828277,3309.306679757588,3357.6765703265173,78009000,161587090.0
2017-11-01,3438.293212890625,3446.3548616899,3385.89249569534,3385.89249569534,103776500,204871220.0
2017-11-02,3462.47802734375,3486.6629728199578,3450.385554605646,3466.5088515897846,95839000,204871220.0
2017-11-03,3389.92236328125,3466.5080052578774,3337.521660876189,3466.5080052578774,70070000,204871220.0
2017-11-06,3385.89208984375,3418.138681175595,3385.89208984375,3418.138681175595,38234000,204871220.0
2017-11-07,3393.953857421875,3397.9846814805705,3345.583968717525,3361.7072649523084,49234500,204871220.0
2017-11-08,3353.645751953125,3406.0464668273926,3353.645751953125,3369.769048837515,61518000,204871220.0
2017-11-09,3353.645751953125,3393.9539941641,3349.614927732028,3377.83069727971,51541000,204871220.0
2017-11-10,3329.4609375,3369.7691812953994,3321.3992887409204,3353.64588377724,79178500,204871220.0
2017-11-13,3301.244873046875,3337.5222892342035,3289.1524009844325,3309.306521088504,56963000,204871220.0
2017-11-14,3301.244873046875,3313.337345109318,3293.183225005246,3305.2756970676896,54986000,204871220.0
2017-11-15,3389.92236328125,3410.076479590889,3305.2750747807668,3321.398367828478,94253500,204871220.0
2017-11-16,3389.92236328125,3418.1381261147444,3377.829893495467,3418.1381261147444,61512500,204871220.0
2017-11-17,3414.108154296875,3418.13897856405,3357.676614556431,3410.0773300297005,126881500,204871220.0
2017-11-20,3389.92236328125,3430.2305959005275,3389.92236328125,3414.1073028528167,90902500,204871220.0
2017-11-21,3406.046630859375,3422.169928520248,3365.738386707193,3422.169928520248,63695000,204871220.0
2017-11-22,3414.108154296875,3422.1698028312244,3385.8923844266533,3385.8923844266533,86719000,204871220.0
2017-11-23,3385.89208984375,3426.2003290085563,3361.707146344866,3426.2003290085563,66003500,204871220.0
2017-11-24,3385.89208984375,3393.953737676711,3349.6146745954243,3365.7379702613466,60888000,204871220.0
2017-11-27,3434.261962890625,3434.261962890625,3357.676308788604,3357.676308788604,78146500,204871220.0
2017-11-28,3434.261962890625,3434.261962890625,3393.9537238895614,3434.261962890625,77432000,204871220.0
2017-11-29,3426.9794921875,3451.2556160991,3386.5192856681674,3447.2095954471665,103370500,204871220.0
2017-11-30,3293.46044921875,3447.2092171183967,3293.46044921875,3447.2092171183967,205897500,204871220.0
2017-12-01,3293.46044921875,3293.46044921875,3293.46044921875,3293.46044921875,0,222061630.0
2017-12-04,3366.289306640625,3422.933597858136,3342.0131818331206,3370.335327441876,128402500,222061630.0
2017-12-05,3398.6572265625,3418.8873291015625,3382.47314453125,3406.749267578125,62670500,222061630.0
2017-12-06,3447.209228515625,3459.3472891794127,3398.6569858604757,3422.93310718805,106299500,222061630.0
2017-12-07,3394.611328125,3447.2095966179977,3378.42724551177,3447.2095966179977,69664000,222061630.0
2017-12-08,3418.887451171875,3435.071533780973,3402.703368562777,3414.8414305196006,40480000,222061630.0
2017-12-11,3410.795654296875,3439.1178008924603,3398.657591470196,3439.1178008924603,32973500,222061630.0
2017-12-12,3439.116943359375,3439.116943359375,3374.380624425552,3426.978883559283,67854000,222061630.0
2017-12-13,3386.51904296875,3426.9792465884484,3386.51904296875,3426.9792465884484,61131000,222061630.0
2017-12-14,3414.84130859375,3422.933349609375,3378.427124023437,3386.5191650390625,75550000,222061630.0
2017-12-15,3414.84130859375,3414.84130859375,3382.47314453125,3382.47314453125,64630500,222061630.0
2017-12-18,3414.84130859375,3414.84130859375,3374.381103515625,3382.47314453125,76474000,222061630.0
2017-12-19,3414.84130859375,3439.117431640625,3390.565185546875,3390.565185546875,76553500,222061630.0
2017-12-20,3386.51904296875,3406.749144778599,3378.4270022448104,3406.749144778599,102963500,222061630.0
2017-12-21,3414.84130859375,3422.933349609375,3390.565185546875,3390.565185546875,61100000,222061630.0
2017-12-22,3479.577880859375,3507.9000264012534,3394.611444233739,3426.9796105673145,94573000,222061630.0
2017-12-25,3479.577880859375,3479.577880859375,3479.577880859375,3479.577880859375,0,222061630.0
2017-12-26,3479.577880859375,3479.577880859375,3479.577880859375,3479.577880859375,0,222061630.0
2017-12-27,3483.623779296875,3511.945923844004,3463.393676048926,3479.577758647285,86689000,222061630.0
2017-12-28,3548.35986328125,3560.497924387115,3475.5314966460587,3479.577517014681,106501000,222061630.0
2017-12-29,3544.313232421875,3681.877901260167,3503.8530357047302,3568.589350452162,81347000,222061630.0
2018-01-01,3544.313232421875,3544.313232421875,3544.313232421875,3544.313232421875,0,19895200.0
2018-01-02,3544.313232421875,3645.463724214737,3532.175173406732,3544.313232421875,82303500,19895200.0
2018-01-03,3544.313232421875,3552.405271765304,3451.254779972442,3548.359252093589,68214000,19895200.0
2018-01-04,3596.912109375,3596.912109375,3544.3138445584927,3544.3138445584927,76567000,19895200.0
2018-01-05,3600.958251953125,3625.234375,3588.8201904296875,3609.05029296875,65268000,19895200.0
2018-01-08,3617.14208984375,3653.5562719562713,3596.911988670128,3600.958008904852,57928000,19895200.0
2018-01-09,3645.46484375,3649.510864664262,3633.3267810072143,3641.4188228357375,61213000,19895200.0
2018-01-10,3633.325927734375,3677.8321473391393,3613.095827914028,3645.4639876265833,47292000,19895200.0
2018-01-11,3673.786865234375,3673.786865234375,3609.0505328073377,3633.3266574674767,57569000,19895200.0
2018-01-12,3629.28076171875,3677.8330127116433,3613.096678054452,3673.7869917955686,66590500,19895200.0
2018-01-15,3637.372314453125,3641.4183348251527,3609.050171848929,3633.326294081097,41875000,19895200.0
2018-01-16,3657.602783203125,3669.740845536764,3633.326658535848,3633.326658535848,50055000,19895200.0
2018-01-17,3584.773193359375,3673.78562028252,3584.773193359375,3673.78562028252,183003000,19895200.0
2018-01-18,3653.55615234375,3657.602172446013,3600.9578910143277,3600.9578910143277,84980500,19895200.0
2018-01-19,3633.325927734375,3665.6940874469306,3625.233887806236,3661.648067482861,50450500,19895200.0
2018-01-22,3637.372314453125,3653.5563959412366,3629.2802737090688,3649.510375569209,81367500,19895200.0
2018-01-23,3665.6943359375,3673.786376414184,3645.464234745792,3665.6943359375,68752000,19895200.0
2018-01-24,3653.55615234375,3661.6481925482767,3641.41809203696,3661.6481925482767,94254500,19895200.0
2018-01-25,3653.55615234375,3665.69421265054,3633.3260518324337,3649.510132241487,53653500,19895200.0
2018-01-26,3673.786865234375,3698.062989894514,3645.464719797546,3661.6488029043057,58121000,19895200.0
2018-01-29,3689.969970703125,3694.015990407843,3649.509773655941,3689.969970703125,114814500,19895200.0
2018-01-30,3689.969970703125,3795.166483025802,3665.693852474815,3673.785891884252,114055000,19895200.0
2018-01-31,3677.833251953125,3706.1554002079897,3673.7872307738585,3689.971315490924,106803000,19895200.0
2018-02-01,3783.029052734375,3791.1210934888873,3698.062624811999,3698.062624811999,138208000,32622020.0
2018-02-02,3880.13427734375,3997.468890527242,3819.443960179875,3823.489981324133,98474000,32622020.0
2018-02-05,3851.811279296875,3888.225461559135,3803.259036280528,3843.7192387941504,49501500,32622020.0
2018-02-06,3807.30517578125,3831.581298049781,3770.8909923784536,3795.167114646984,117589500,32622020.0
2018-02-07,3803.259765625,3880.134165142952,3799.21374459774,3827.535891788564,121947000,32622020.0
2018-02-08,3835.626953125,3851.811033095991,3803.2587931830167,3811.350833168513,68461000,32622020.0
2018-02-09,3815.397216796875,3839.673339067057,3778.9830333916025,3787.07507414833,71076500,32622020.0
2018-02-12,3803.259765625,3851.812017952128,3803.259765625,3851.812017952128,38409500,32622020.0
2018-02-13,3851.811279296875,3872.041380553686,3843.7192387941504,3851.8112792968745,59406000,32622020.0
2018-02-14,3835.626953125,3863.949093074235,3811.350833168513,3839.672973117748,75553000,32622020.0
2018-02-15,3795.166748046875,3872.041127804754,3795.166748046875,3867.995107817497,52958500,32622020.0
2018-02-16,3795.166748046875,3795.166748046875,3795.166748046875,3795.166748046875,0,32622020.0
2018-02-19,3924.64013671875,3924.64013671875,3827.535638490657,3831.581659250161,50185500,32622020.0
2018-02-20,3888.224853515625,3916.546990846124,3863.948735803769,3900.362912371553,34830000,32622020.0
2018-02-21,3888.224853515625,3912.5009712274814,3839.6726180919127,3876.086794659697,62499000,32622020.0
2018-02-22,3867.99560546875,3912.501831054688,3843.719482421875,3900.36376953125,47217000,32622020.0
2018-02-23,3924.64013671875,3961.054323554285,3876.087887604704,3888.225949883216,82233000,32622020.0
2018-02-26,3807.30517578125,3920.593746367727,3803.2591554031615,3908.4556852334617,85227500,32622020.0
2018-02-27,3811.35107421875,3847.765256456509,3770.890871732352,3839.673215959229,87429500,32622020.0
2018-02-28,3750.660888671875,3795.1671128092976,3734.476807167358,3787.075072057039,132869000,32622020.0
2018-03-01,3750.660888671875,3758.7529294241335,3738.522827543487,3738.522827543487,125474500,50683820.0
2018-03-02,3702.108642578125,3742.5688463221486,3681.8785407061137,3734.476805573344,151511000,50683820.0
2018-03-05,3702.108642578125,3770.8909889429647,3702.108642578125,3746.614866696551,87744000,50683820.0
2018-03-06,3685.923828125,3754.706160812294,3677.8317889853183,3750.660141242453,75907000,50683820.0
2018-03-07,3657.602783203125,3746.615240316476,3645.4647208694864,3738.523198760716,106152000,50683820.0
2018-03-08,3770.890869140625,3787.0749501240616,3681.8784237317263,3722.338626190317,102994500,50683820.0
2018-03-09,3770.890869140625,3770.8908691406255,3718.2926059444576,3770.8908691406255,66797000,50683820.0
2018-03-12,3823.4892578125,3827.5352781911374,3778.983033647487,3787.075074404762,111180500,50683820.0
2018-03-13,3795.166748046875,3835.626947919443,3766.8446081360776,3819.442867970416,80643000,50683820.0
2018-03-14,3787.076416015625,3819.444590511485,3758.754263331748,3799.214481451572,54505500,50683820.0
2018-03-15,3783.029052734375,3791.1210934888873,3762.798950848095,3787.075073111631,60774500,50683820.0
2018-03-16,3778.983642578125,3831.581915975893,3722.339348149759,3827.535894945296,193122000,50683820.0
2018-03-19,3778.983642578125,3783.0296636087214,3754.70751639454,3770.89160051693,74200000,50683820.0
2018-03-20,3766.8447265625,3770.89074667696,3722.338505303437,3766.8447265625,89683500,50683820.0
2018-03-21,3783.029052734375,3807.3051749979113,3766.844971225351,3778.983032357119,67617500,50683820.0
2018-03-22,3795.166748046875,3803.2587880213887,3778.982668097848,3799.212768034132,60791500,50683820.0
2018-03-23,3851.811279296875,3851.8112792968745,3722.3386312532825,3722.3386312532825,62978000,50683820.0
2018-03-26,3766.8447265625,3795.1668673637214,3754.706666219119,3787.074827134801,100407000,50683820.0
2018-03-27,3795.166748046875,3847.7650078812135,3791.120728059618,3827.534907944929,66088000,50683820.0
2018-03-28,3774.93701171875,3795.167113603631,3746.614869079917,3795.167113603631,36212500,50683820.0
2018-03-29,3770.890869140625,3774.936889386485,3694.016484469304,3746.614747665471,77650500,50683820.0
2018-03-30,3770.890869140625,3770.8908691406255,3770.8908691406255,3770.8908691406255,0,50683820.0
2018-04-02,3787.076416015625,3799.214481451572,3738.524154271835,3795.16845963959,37162500,50683820.0
2018-04-03,3787.076416015625,3803.260503263555,3774.938350579677,3783.0303942036426,56261000,50683820.0
2018-04-04,3770.890869140625,3803.259031107498,3726.384646436176,3803.259031107498,49877000,50683820.0
2018-04-05,3730.4306640625,3803.259028436822,3730.4306640625,3803.259028436822,22521500,50683820.0
2018-04-06,3677.833251953125,3742.569590821387,3657.603146056793,3742.569590821387,47941500,50683820.0
2018-04-09,3685.923828125,3706.153925974204,3653.555671566273,3698.0618868345214,51013000,50683820.0
2018-04-10,3770.890869140625,3795.16699061578,3689.9704642234447,3702.108524961021,79533500,50683820.0
2018-04-11,3774.93701171875,3827.53527661944,3770.8909913417738,3803.259154357583,41891500,50683820.0
2018-04-12,3746.614990234375,3774.9371337890634,3730.430908203125,3774.9371337890634,45957000,50683820.0
2018-04-13,3734.38427734375,3775.152664650996,3734.38427734375,3766.998987189547,70179500,50683820.0
2018-04-16,3734.38427734375,3734.38427734375,3734.38427734375,3734.38427734375,0,50683820.0
2018-04-17,3734.38427734375,3734.38427734375,3734.38427734375,3734.38427734375,0,50683820.0
2018-04-18,3746.615234375,3746.615234375,3705.846842270811,3722.1541991124864,43716000,50683820.0
2018-04-19,3746.615234375,3746.615234375,3746.615234375,3746.615234375,0,50683820.0
2018-04-20,3746.615234375,3746.615234375,3746.615234375,3746.615234375,0,50683820.0
2018-04-23,3750.692138671875,3783.306852921196,3738.46162082838,3783.306852921196,46236000,50683820.0
2018-04-24,3738.460693359375,3771.075399517363,3730.307016819878,3766.9985612476144,72223500,50683820.0
2018-04-25,3738.460693359375,3738.460693359375,3738.460693359375,3738.460693359375,0,50683820.0
2018-04-26,3738.460693359375,3738.460693359375,3738.460693359375,3738.460693359375,0,50683820.0
2018-04-27,3738.460693359375,3738.460693359375,3738.460693359375,3738.460693359375,0,50683820.0
2018-04-30,3603.92529296875,3652.847355769231,3497.927490234375,3506.081167367789,90414000,50683820.0
2018-05-01,3603.92529296875,3603.92529296875,3603.92529296875,3603.92529296875,0,86870380.0
2018-05-02,3734.38427734375,3734.38427734375,3603.925437960562,3603.925437960562,82346000,86870380.0
2018-05-03,3636.54052734375,3730.307827936694,3636.54052734375,3718.077310468049,138704500,86870380.0
2018-05-04,3591.69482421875,3640.616887658733,3587.617985598752,3636.540049038735,74133500,86870380.0
2018-05-07,3636.54052734375,3636.54052734375,3555.0037442194507,3595.7721357816004,49054500,86870380.0
2018-05-08,3591.69482421875,3591.69482421875,3538.695922158769,3587.617985598752,70739000,86870380.0
2018-05-09,3734.38427734375,3734.38427734375,3510.158147153896,3510.158147153896,72094000,86870380.0
2018-05-10,3734.38427734375,3734.38427734375,3734.38427734375,3734.38427734375,0,86870380.0
2018-05-11,3709.923583984375,3758.8456532237296,3677.308871158139,3709.923583984375,80000500,86870380.0
2018-05-14,3746.615234375,3746.615234375,3640.617414904108,3661.0016109562025,57370500,86870380.0
2018-05-15,3620.233154296875,3701.769937051309,3587.618441195101,3697.6930979135873,130583000,86870380.0
2018-05-16,3648.770263671875,3652.847101955307,3571.310336286662,3571.310336286662,87185000,86870380.0
2018-05-17,3587.6181640625,3632.4633911132814,3587.6181640625,3620.232874644887,84030500,86870380.0
2018-05-18,3538.69677734375,3591.695692211801,3538.69677734375,3587.618852606566,88681000,86870380.0
2018-05-21,3530.542236328125,3542.772752158361,3502.0043660575743,3514.2348818878104,82237000,86870380.0
2018-05-22,3587.6181640625,3603.925519353693,3538.6960981889206,3579.464486416904,62761000,86870380.0
2018-05-23,3587.6181640625,3644.693907581676,3587.6181640625,3603.925519353693,79515500,86870380.0
2018-05-24,3661.001220703125,3689.539092133996,3632.463349272254,3636.540188048093,77697000,86870380.0
2018-05-25,3677.30859375,3697.6927877286585,3648.770722179878,3656.924399771341,63913500,86870380.0
2018-05-28,3726.230712890625,3750.6917460168215,3652.847613512035,3669.1549689294993,64104500,86870380.0
2018-05-29,3726.230712890625,3726.230712890625,3726.230712890625,3726.230712890625,0,86870380.0
2018-05-30,3701.77001953125,3746.615251045395,3661.0016272456633,3726.231054902602,109761500,86870380.0
2018-05-31,3701.77001953125,3742.538411816836,3661.0016272456633,3730.307894131161,178023000,86870380.0
2018-06-01,3701.77001953125,3701.77001953125,3701.77001953125,3701.77001953125,0,108976220.0
2018-06-04,3738.460693359375,3746.614369898872,3718.076502010632,3742.5375316291234,89585000,108976220.0
2018-06-05,3705.84716796875,3738.46188451853,3652.848253575357,3718.0776866749175,77233000,108976220.0
2018-06-06,3754.7685546875,3775.152748795467,3689.539133542006,3705.8464888283793,57913500,108976220.0
2018-06-07,3746.615234375,3775.153108847933,3734.384716743744,3775.153108847933,40681500,108976220.0
2018-06-08,3628.38671875,3750.691889044944,3603.925684691011,3726.230854985955,170845000,108976220.0
2018-06-11,3628.38671875,3628.38671875,3628.38671875,3628.38671875,0,108976220.0
2018-06-12,3628.38671875,3628.38671875,3628.38671875,3628.38671875,0,108976220.0
2018-06-13,3628.38671875,3628.38671875,3628.38671875,3628.38671875,0,108976220.0
2018-06-14,3628.38671875,3628.38671875,3628.38671875,3628.38671875,0,108976220.0
2018-06-15,3628.38671875,3628.38671875,3628.38671875,3628.38671875,0,108976220.0
2018-06-18,3628.38671875,3628.38671875,3628.38671875,3628.38671875,0,108976220.0
2018-06-19,3628.38671875,3628.38671875,3628.38671875,3628.38671875,0,108976220.0
2018-06-20,3506.08154296875,3591.6951620412424,3449.0057969204213,3587.6183230377906,253439000,108976220.0
2018-06-21,3449.005126953125,3579.463949722038,3449.005126953125,3526.465052972167,90593500,108976220.0
2018-06-22,3575.387939453125,3575.387939453125,3440.8522473186285,3489.7743171857182,96509500,108976220.0
2018-06-25,3620.233154296875,3665.078384811814,3559.0805672310494,3575.3879237819365,62513000,108976220.0
2018-06-26,3485.697021484375,3636.540050484284,3485.697021484375,3603.9253415113294,54763500,108976220.0
2018-06-27,3481.6201171875,3538.6958568135246,3481.6201171875,3489.773794276932,67309500,108976220.0
2018-06-28,3416.390869140625,3485.6971278224755,3412.314030394634,3485.6971278224755,118098500,108976220.0
2018-06-29,3502.005126953125,3502.005126953125,3396.0073000604807,3416.391497539835,119188000,108976220.0
2018-07-02,3497.927734375,3530.542445185023,3493.850895523747,3530.542445185023,59441500,108976220.0
2018-07-03,3359.31494140625,3526.4653207723377,3359.31494140625,3522.3884822512136,73038000,108976220.0
2018-07-04,3461.236328125,3489.774201266196,3375.6227087014136,3420.467937923292,61994500,108976220.0
2018-07-05,3461.236328125,3473.4668451855127,3424.544776943463,3432.698454983805,34144000,108976220.0
2018-07-06,3412.31396484375,3432.6981581821237,3412.313964843749,3420.467642179099,37609000,108976220.0
